algorithm,number of nodes,weight,run time
CR,30,885.483493068223,0.002426199964247644
CNN,30,936.5422345342633,0.0051457000663504004
CR,30,964.3583278886036,0.0024145999923348427
CNN,30,973.7919020743252,0.005215900018811226
CR,30,897.707827094757,0.0023877000203356147
CNN,30,898.2672734849955,0.004893000004813075
CR,30,910.4243024277145,0.0024210999254137278
CNN,30,929.8815217912612,0.005522100022062659
CR,30,893.0035538013653,0.002389799919910729
CNN,30,889.9096222106508,0.005622499971650541
CR,30,845.4128059304941,0.0024847000604495406
CNN,30,883.1826296785418,0.004585999995470047
CR,30,879.5001253578785,0.0024953000247478485
CNN,30,901.3895545196907,0.004786000004969537
CR,30,821.4881709909693,0.002462900010868907
CNN,30,880.4802936639277,0.004090000060386956
CR,30,901.8590921989531,0.002463200013153255
CNN,30,904.6877157287582,0.004335199948400259
CR,30,1055.044082020972,0.0024843000574037433
CNN,30,977.3793680459149,0.00425220001488924
CR,30,804.2021979919438,0.0029187999898567796
CNN,30,865.858480852145,0.004615399986505508
CR,30,919.4611788978548,0.0029338999884203076
CNN,30,995.3959422946347,0.005178999970667064
CR,30,983.8820022734369,0.0029267999343574047
CNN,30,1039.5503727870646,0.005543600069358945
CR,30,892.1016616355257,0.0029793999856337905
CNN,30,960.8001230636987,0.006609799922443926
CR,30,1037.0447891892172,0.0029922000830993056
CNN,30,1042.4865770749682,0.005420200061053038
CR,30,880.9802532593708,0.0034653000766411424
CNN,30,880.9802532593708,0.005171700031496584
CR,30,1051.2876560823297,0.003348300000652671
CNN,30,1094.6118588047168,0.005148099968209863
CR,30,965.4796967995092,0.003350400016643107
CNN,30,1711.848844092913,0.0051027999725192785
CR,30,994.3197772841704,0.003360799979418516
CNN,30,980.5022519389527,0.005427600000984967
CR,30,994.3197772841704,0.003384700044989586
CNN,30,980.5022519389527,0.00507289997767657
CR,30,786.1960002579922,0.0017235999694094062
CNN,30,809.1045892554065,0.003690799931064248
CR,30,840.0874043122743,0.0017831999575719237
CNN,30,839.1643238177761,0.003940099966712296
CR,30,840.0874043122743,0.001753999968059361
CNN,30,839.1643238177761,0.0038186999736353755
CR,30,822.2916953550431,0.001728900009766221
CNN,30,830.5383734291852,0.003626900026574731
CR,30,767.3565265719907,0.0017304999055340886
CNN,30,791.9105098357294,0.0038481000810861588
CR,30,915.2476116863131,0.004681000020354986
CNN,30,915.2476116863131,0.005501299980096519
CR,30,1007.2422928316504,0.004717100062407553
CNN,30,1037.0490989230632,0.00624960009008646
CR,30,915.2476116863131,0.004533899948000908
CNN,30,915.2476116863131,0.005449600052088499
CR,30,911.2298255069962,0.0045677999733015895
CNN,30,911.2298255069962,0.005411599995568395
CR,30,922.1270007072412,0.004528400022536516
CNN,30,922.1270007072412,0.005412200000137091
CR,30,851.0491616364463,0.002318799961358309
CNN,30,854.1062324777349,0.004283700021915138
CR,30,919.4724031930726,0.0022939000045880675
CNN,30,920.531395641311,0.004259299952536821
CR,30,972.7228638604321,0.00228599994443357
CNN,30,991.4422209719633,0.0045964999590069056
CR,30,851.0491616364463,0.002288400079123676
CNN,30,854.1062324777349,0.004161999910138547
CR,30,928.2022656496734,0.002384499995969236
CNN,30,979.523735406764,0.004381099948659539
CR,30,1025.6722549758326,0.0017831999575719237
CNN,30,1026.043351564312,0.0038729000370949507
CR,30,1025.6722549758326,0.001750800060108304
CNN,30,1026.043351564312,0.0038817001041024923
CR,30,895.6351121212314,0.0018014999805018306
CNN,30,925.2375159487772,0.003672500024549663
CR,30,914.9855616519285,0.0018087999196723104
CNN,30,1614.3749081155242,0.004607000038959086
CR,30,1025.6722549758326,0.001811099937185645
CNN,30,1026.043351564312,0.00463900004979223
CR,30,874.1907590571782,0.0038636999670416117
CNN,30,889.2091980353807,0.005701299989596009
CR,30,752.504746189842,0.0037429999792948365
CNN,30,754.2723527346373,0.005539699923247099
CR,30,920.4441834543863,0.0036645999643951654
CNN,30,920.4441834543863,0.005585300037637353
CR,30,741.9253791660702,0.0037684000562876463
CNN,30,741.9253791660702,0.004496800014749169
CR,30,724.6619241479023,0.0036850000033155084
CNN,30,724.6619241479023,0.004522599978372455
CR,30,1026.793019730777,0.0034015000564977527
CNN,30,1059.448108709886,0.005720700020901859
CR,30,1130.6265024180152,0.003419899963773787
CNN,30,1130.6265024180152,0.005358600057661533
CR,30,917.7661936350728,0.003411400015465915
CNN,30,970.6526480034994,0.0054457999067381024
CR,30,858.5519275152657,0.0033375000348314643
CNN,30,1603.4288797043578,0.0043482999317348
CR,30,961.8882148502818,0.0033715000608935952
CNN,30,907.6603511795283,0.005033500026911497
CR,30,1026.9416627751662,0.0037061000475659966
CNN,30,1083.7540613735723,0.0058883000165224075
CR,30,981.5432051792541,0.0036558000138029456
CNN,30,983.3538962262056,0.006301400018855929
CR,30,1026.9416627751662,0.0038336000870913267
CNN,30,1083.7540613735723,0.00587009999435395
CR,30,1018.865789482097,0.0037632000166922808
CNN,30,1024.9035638623557,0.005759199964813888
CR,30,854.9933712424605,0.0037100999616086483
CNN,30,900.0731076925384,0.0056102999951690435
CR,30,749.7284557048092,0.003520500031299889
CNN,30,788.4345520546996,0.005320800002664328
CR,30,776.9143508866263,0.0035185000160709023
CNN,30,778.2075484721643,0.005141099914908409
CR,30,762.9360612980424,0.0035325000062584877
CNN,30,794.6411065015528,0.005580600001849234
CR,30,869.7200676126338,0.003540599951520562
CNN,30,874.4180473789758,0.005298599950037897
CR,30,869.7200676126338,0.003532900009304285
CNN,30,874.4180473789758,0.005385500029660761
CR,30,737.1636418731026,0.005381800001487136
CNN,30,759.4914335298586,0.00695910002104938
CR,30,838.47744542118,0.005346600082702935
CNN,30,838.7658354487853,0.006919800071045756
CR,30,804.1304563651314,0.005215600016526878
CNN,30,925.4377645339737,0.007430400000885129
CR,30,837.0898896770759,0.0053561000386253
CNN,30,905.3003931682339,0.006824199925176799
CR,30,826.7888462727133,0.00507900002412498
CNN,30,832.3043795414362,0.006777200032956898
CR,30,1126.9430793123618,0.00611309998203069
CNN,30,1921.7064876426389,0.008177999989129603
CR,30,1136.9451977585836,0.00606290006544441
CNN,30,1139.3210991593685,0.009359000017866492
CR,30,1082.0929104701647,0.006196400034241378
CNN,30,1083.1350575441413,0.008972299983724952
CR,30,1082.0929104701647,0.006026200018823147
CNN,30,1083.1350575441413,0.009304599952884018
CR,30,1115.0135643980013,0.006052200100384653
CNN,30,1134.4405852099276,0.008907000068575144
CR,30,887.5321402540792,0.003270199988037348
CNN,30,891.0534987017774,0.005265300045721233
CR,30,893.016717268253,0.003249899949878454
CNN,30,896.9794575689488,0.005074799992144108
CR,30,905.9019510232678,0.00322089996188879
CNN,30,908.9703909810764,0.005143500049598515
CR,30,939.9174945573244,0.003228900022804737
CNN,30,947.038280390985,0.005628699902445078
CR,30,887.5321402540792,0.0032381999772042036
CNN,30,891.0534987017774,0.005257399985566735
CR,30,1101.5355715472708,0.0072370999259874225
CNN,30,1113.7271565136841,0.010019000037573278
CR,30,1050.8438659976305,0.007244699983857572
CNN,30,1069.285033150894,0.009421099908649921
CR,30,1129.5060106060987,0.0072301001055166125
CNN,30,1163.7083115442058,0.009359000017866492
CR,30,1094.999760590659,0.007075399975292385
CNN,30,1102.406536526905,0.009634300018660724
CR,30,1111.7919448777761,0.007239600061438978
CNN,30,1116.4252189473182,0.009776200051419437
CR,30,1117.025772230946,0.002770800027064979
CNN,30,1913.0140489815506,0.00473659997805953
CR,30,1104.1932712719022,0.002808100078254938
CNN,30,1910.2615084084898,0.004749300074763596
CR,30,1164.813196316841,0.002777199959382415
CNN,30,1205.8540721364413,0.0054032999323681
CR,30,1149.8530385505724,0.0027571000391617417
CNN,30,1150.0142375425764,0.0052695999620482326
CR,30,1248.8313044613703,0.0027469999622553587
CNN,30,1240.8885808998493,0.005869699991308153
CR,30,907.1972691428011,0.002629700000397861
CNN,30,914.2035016661065,0.004377900040708482
CR,30,785.4961681070045,0.0025737000396475196
CNN,30,785.5590335740815,0.004215000080876052
CR,30,965.2220412920441,0.0025576999178156257
CNN,30,969.7495685366906,0.004392700036987662
CR,30,989.8914658972477,0.0025753999361768365
CNN,30,963.7443632878883,0.004333699936978519
CR,30,907.4384947955982,0.0025659999810159206
CNN,30,910.1354468188466,0.004326099995523691
CR,30,945.3836327124586,0.0030346999410539865
CNN,30,990.985613035441,0.004839600063860416
CR,30,973.5241528925202,0.003050500061362982
CNN,30,974.6868684210548,0.0048902000999078155
CR,30,1038.1799236561008,0.003091900027357042
CNN,30,1038.1799236561008,0.004933799966238439
CR,30,834.1520568904542,0.0031322999857366085
CNN,30,887.5461735810444,0.004839499946683645
CR,30,804.4390114329899,0.003149299998767674
CNN,30,822.8098397800245,0.0048671000404283404
CR,30,1056.956940989765,0.0025239000096917152
CNN,30,1002.1795136187668,0.005319799995049834
CR,30,913.0591538394991,0.00248599995393306
CNN,30,915.4798851352949,0.004381299950182438
CR,30,927.6695311623298,0.002489799982868135
CNN,30,927.6695311623298,0.004391699912957847
CR,30,903.8648005061866,0.0024377000518143177
CNN,30,955.2600282767849,0.004544300027191639
CR,30,971.9665211681966,0.002445699996314943
CNN,30,995.1879335128314,0.004557599895633757
CR,30,964.0881878995904,0.002231099992059171
CNN,30,987.0805631806348,0.005808599991723895
CR,30,943.5705449132463,0.0023080999962985516
CNN,30,982.2514235980584,0.005492700031027198
CR,30,929.6721856766844,0.0022291000932455063
CNN,30,932.8487557902052,0.004983999999240041
CR,30,964.0881878995904,0.0022326000034809113
CNN,30,987.0805631806348,0.005463500041514635
CR,30,917.8705648577408,0.002204100019298494
CNN,30,916.4556861855982,0.004788700025528669
CR,30,925.7108707131481,0.0026829999405890703
CNN,30,925.8919667851444,0.004411099944263697
CR,30,894.9197469192933,0.0026618000119924545
CNN,30,939.6967350600637,0.004750099964439869
CR,30,801.0648131995669,0.002682700054720044
CNN,30,801.0648131995669,0.004260800080373883
CR,30,900.3498306885728,0.0026594001101329923
CNN,30,900.3498306885728,0.004370999988168478
CR,30,927.4927494190409,0.002643599989823997
CNN,30,932.5026218231563,0.004408899927511811
CR,30,893.6929511755766,0.0018088000360876322
CNN,30,906.8528431496895,0.0039502999279648066
CR,30,961.190664668759,0.001803399994969368
CNN,30,974.7551852670939,0.0039564999751746655
CR,30,919.9553985073577,0.0018041000002995133
CNN,30,920.3924912159487,0.004147200030274689
CR,30,884.4314336694218,0.001804900006391108
CNN,30,888.9467382039444,0.0037622000090777874
CR,30,849.4910181271806,0.0018373000202700496
CNN,30,1470.0314439943159,0.0036622999468818307
CR,30,1031.8877696212617,0.001868200022727251
CNN,30,1032.1804783050034,0.003796400036662817
CR,30,1186.9719588546168,0.0017931999173015356
CNN,30,1193.6296184319015,0.003865899983793497
CR,30,1046.073547964215,0.0017839999636635184
CNN,30,1061.7407726958863,0.003611800028011203
CR,30,1051.1003213183205,0.0017667999491095543
CNN,30,1053.8975614322171,0.0038099000230431557
CR,30,1014.7924996009903,0.0017770999111235142
CNN,30,1118.7337092280886,0.004142099991440773
CR,30,1035.20674496705,0.003279700060375035
CNN,30,1036.6059024775748,0.0055293000768870115
CR,30,924.5261829292072,0.003275199909694493
CNN,30,1700.2115828569347,0.005546199972741306
CR,30,1097.326076862084,0.0032993999775499105
CNN,30,1101.6191583615903,0.005339099909178913
CR,30,880.2231534345121,0.0032625000458210707
CNN,30,955.2272094861232,0.005221900064498186
CR,30,1027.0906572072163,0.0032458999194204807
CNN,30,1035.5768909690685,0.005786300054751337
CR,30,1018.7314016722358,0.003920200048014522
CNN,30,1036.2723427798283,0.006694799987599254
CR,30,1011.6878794163753,0.003893699962645769
CNN,30,1071.3865854952733,0.006489800056442618
CR,30,993.8694406049495,0.003954499959945679
CNN,30,1052.9013386124786,0.006077499943785369
CR,30,1018.7314016722358,0.003907500067725778
CNN,30,1036.2723427798283,0.006647300091572106
CR,30,1028.4398003461968,0.003918999922461808
CNN,30,1055.76392674668,0.00651770003605634
CR,30,802.3622277385429,0.002977799973450601
CNN,30,824.4707056534135,0.00462270004209131
CR,30,896.1284205865506,0.00299279997125268
CNN,30,941.6238492908119,0.004641899955458939
CR,30,930.7420628541589,0.0029611000791192055
CNN,30,932.948638711222,0.004762600059621036
CR,30,1021.9170602279721,0.002993099973537028
CNN,30,1034.0031984220886,0.005160499946214259
CR,30,834.3755841065123,0.0029715000418946147
CNN,30,840.5734471620526,0.004681999911554158
CR,32,1196.8745976421767,0.005364099983125925
CNN,32,1196.921982202964,0.007478299899958074
CR,32,1074.983995798014,0.00505090004298836
CNN,32,1921.0996475826018,0.006966199958696961
CR,32,1162.5371594528776,0.005048900027759373
CNN,32,1170.9805993813895,0.007500399951823056
CR,32,1187.0524254614638,0.005170300020836294
CNN,32,1203.623675099854,0.00771459995303303
CR,32,1137.91956336645,0.005247500026598573
CNN,32,1204.280888084811,0.007335099973715842
CR,32,1040.1554664103191,0.004379400052130222
CNN,32,1059.9864316421258,0.005993500002659857
CR,32,1087.7100770092256,0.003817599965259433
CNN,32,1100.1293485490667,0.006071300012990832
CR,32,1087.7100770092256,0.003817400080151856
CNN,32,1100.1293485490667,0.006074199918657541
CR,32,1055.9156374028553,0.003777800011448562
CNN,32,1057.4539196067587,0.0057496000081300735
CR,32,1057.4308216417153,0.003952299943193793
CNN,32,1085.140596735238,0.006070700008422136
CR,32,1072.3680878888654,0.0019441000185906887
CNN,32,1096.930582679671,0.005168800009414554
CR,32,1037.656175415141,0.0019047000678256154
CNN,32,1050.1311678435768,0.004854899947531521
CR,32,1072.3680878888654,0.0019522999646142125
CNN,32,1096.930582679671,0.004810799960978329
CR,32,1049.1533825402546,0.0019192000618204474
CNN,32,1088.4987796172634,0.004848600015975535
CR,32,994.8817182108038,0.0018954999977722764
CNN,32,1697.6848944149638,0.004347900045104325
CR,32,1114.8094403830262,0.002926600049249828
CNN,32,1084.846002896599,0.006125900079496205
CR,32,1088.2614664363407,0.002929000067524612
CNN,32,1129.34009747206,0.006635099998675287
CR,32,991.0872360686353,0.002878400031477213
CNN,32,1762.6001349038706,0.004820000031031668
CR,32,991.0872360686353,0.00287580001167953
CNN,32,1762.6001349038706,0.004849800025112927
CR,32,1016.4102840173761,0.0028865999775007367
CNN,32,1045.4177830487997,0.0060650999657809734
CR,32,1119.9087929327898,0.004091899958439171
CNN,32,1081.0231688849835,0.008386199944652617
CR,32,962.2787246806545,0.004004099988378584
CNN,32,962.3722044622882,0.006462500081397593
CR,32,882.2294965758047,0.003975500003434718
CNN,32,951.0125449988058,0.005808800109662116
CR,32,915.0143740730364,0.003963200026191771
CNN,32,915.0143740730364,0.006623499910347164
CR,32,1001.9828058136562,0.004056599922478199
CNN,32,954.4094325047209,0.0070102999452501535
CR,32,963.9691196924775,0.0021259000059217215
CNN,32,965.9795866043257,0.00408780004363507
CR,32,1000.7734915425802,0.0021340999519452453
CNN,32,1109.2951460622414,0.004587500006891787
CR,32,840.0678264981715,0.002145000034943223
CNN,32,870.5698910545731,0.0038930000737309456
CR,32,909.8999920267026,0.002090899972245097
CNN,32,934.3146675111799,0.0040908000664785504
CR,32,1170.1046915384388,0.0021063999738544226
CNN,32,1133.9628680659398,0.0041250999784097075
CR,32,870.27656666157,0.00262260006275028
CNN,32,889.322686738449,0.004560800036415458
CR,32,829.4789414051714,0.0026129999896511436
CNN,32,795.7846160036692,0.00450699997600168
CR,32,794.7477671701636,0.002738799899816513
CNN,32,862.3299426747581,0.004833500017412007
CR,32,858.9309478089212,0.002576800063252449
CNN,32,862.7194332979634,0.004406199906952679
CR,32,850.8301510030819,0.002620800049044192
CNN,32,853.6464437844678,0.004441399942152202
CR,32,1190.2566002438102,0.0019145000260323286
CNN,32,1202.6282749773159,0.004810099955648184
CR,32,1112.1475076120232,0.0018987000221386552
CNN,32,1119.59269979435,0.005097300047054887
CR,32,1102.6990304602105,0.0019081999780610204
CNN,32,1135.9607727907162,0.005444800015538931
CR,32,1183.9323088148706,0.0018987000221386552
CNN,32,1183.9323088148706,0.004838500055484474
CR,32,1129.28902743132,0.0019055999582633376
CNN,32,1136.1952935364534,0.004512000014074147
CR,32,1061.2180283408459,0.0026081999531015754
CNN,32,1136.9781432890982,0.00499889999628067
CR,32,979.7027603400543,0.0026367000536993146
CNN,32,1005.2500027483135,0.004664000007323921
CR,32,1095.190991813594,0.0026183000300079584
CNN,32,1089.1979380393266,0.004943499923683703
CR,32,968.8875912416247,0.0026169000193476677
CNN,32,979.7120169616002,0.0050073000602424145
CR,32,1076.9280789448073,0.002621700055897236
CNN,32,1097.5313470787094,0.004903399967588484
CR,32,1098.5510211271016,0.004786900011822581
CNN,32,1130.5925290749844,0.007653699954971671
CR,32,827.203687705257,0.004753099987283349
CNN,32,827.203687705257,0.005944499978795648
CR,32,829.1659174933876,0.004897900042124093
CNN,32,829.1659174933876,0.005896399961784482
CR,32,1102.473899203039,0.005499199964106083
CNN,32,1106.0945038874336,0.008061300031840801
CR,32,1098.5510211271016,0.005015800008550286
CNN,32,1130.5925290749844,0.008335700025781989
CR,32,1150.1244538050712,0.003979299915954471
CNN,32,1184.6451264273799,0.007439299952238798
CR,32,1129.6662130514712,0.0038502999814227223
CNN,32,1840.7539121242505,0.00732360000256449
CR,32,1136.9155116488773,0.003817699966020882
CNN,32,1143.4767131636174,0.006766799953766167
CR,32,1129.6662130514712,0.0038520999951288104
CNN,32,1840.7539121242505,0.008061200031079352
CR,32,1137.023467847404,0.003855300019495189
CNN,32,1138.050012519866,0.00673519994597882
CR,32,1172.892917737617,0.005073899985291064
CNN,32,1119.0961008191443,0.007416400010697544
CR,32,1006.9187977497112,0.005025500082410872
CNN,32,1014.7466926133377,0.006994400057010353
CR,32,1035.6131240097875,0.005066400044597685
CNN,32,1037.4513601260178,0.007008999935351312
CR,32,984.0114129498393,0.005080300034023821
CNN,32,1038.5628883842326,0.006913100020028651
CR,32,1047.4353033823418,0.005053100059740245
CNN,32,1085.0022455128212,0.006889699958264828
CR,32,1228.7245139174051,0.0038398000178858638
CNN,32,1266.810852820736,0.006286499905399978
CR,32,1113.6201502292283,0.003419299959205091
CNN,32,1186.4672718724084,0.005903500015847385
CR,32,1052.0828991475844,0.0034395999973639846
CNN,32,1922.011617798493,0.005456099985167384
CR,32,1097.0517373692571,0.0034127000253647566
CNN,32,1115.9172144507822,0.005806300090625882
CR,32,1052.0828991475844,0.003423399990424514
CNN,32,1922.011617798493,0.005455099977552891
CR,32,1152.5333515227678,0.0019424998899921775
CNN,32,1152.5333515227678,0.005675200023688376
CR,32,1079.659891048973,0.001977000036276877
CNN,32,1081.4942942993357,0.004206800018437207
CR,32,1057.6825307238394,0.001941499998793006
CNN,32,1096.0511268472194,0.004283500020392239
CR,32,1087.992684267778,0.0019977999618276954
CNN,32,1092.2802081429497,0.004413199960254133
CR,32,1152.671836847256,0.0020007999846711755
CNN,32,1155.663985779629,0.00438399997074157
CR,32,913.1987216968695,0.005235800053924322
CNN,32,859.5164859242967,0.0073386000003665686
CR,32,916.9088039147838,0.005134199978783727
CNN,32,1729.242585321071,0.007049000007100403
CR,32,914.9761268412512,0.005270000081509352
CNN,32,1041.8930094715888,0.007199699990451336
CR,32,950.4387265467,0.00515450001694262
CNN,32,960.0168711136558,0.007062899996526539
CR,32,856.2598026635706,0.005129000055603683
CNN,32,891.9463073731979,0.007003399892710149
CR,32,1141.0090829291303,0.0039013000205159187
CNN,32,1148.0072409111556,0.006259299931116402
CR,32,1051.2063295663434,0.0038206999888643622
CNN,32,1138.3443577563278,0.006825300049968064
CR,32,1108.3763614477955,0.003767400048673153
CNN,32,1108.3763614477955,0.00612779997754842
CR,32,1082.1401992250364,0.003785699955187738
CNN,32,1105.6563848823098,0.006182700046338141
CR,32,1099.3513470542377,0.003773899981752038
CNN,32,1111.3198473610037,0.006249999976716936
CR,32,993.6049572932476,0.007805799948982894
CNN,32,993.6049572932476,0.008697499986737967
CR,32,990.3146014182836,0.007737200008705258
CNN,32,990.3146014182836,0.00869399996008724
CR,32,950.9644707951736,0.007911299937404692
CNN,32,950.9644707951736,0.009183899965137243
CR,32,959.482541435034,0.007790799951180816
CNN,32,959.482541435034,0.008786399965174496
CR,32,993.6049572932474,0.007857099990360439
CNN,32,993.6049572932474,0.009094399982132018
CR,32,827.9789283721904,0.0033515000250190496
CNN,32,829.0191572368832,0.0051686998922377825
CR,32,871.0022149772896,0.0031690000323578715
CNN,32,871.0022709543666,0.005098899942822754
CR,32,919.1279761458723,0.003113799961283803
CNN,32,911.3309132978217,0.00535160000436008
CR,32,854.310547949565,0.0031082999194040895
CNN,32,880.2992796316556,0.005358600057661533
CR,32,828.1143352872352,0.00314539996907115
CNN,32,841.5851913853514,0.004927300033159554
CR,32,906.2990477926884,0.003572000074200332
CNN,32,908.9082082361451,0.00542140007019043
CR,32,908.532153388903,0.003525500069372356
CNN,32,931.0093226267745,0.005471099982969463
CR,32,931.618676176726,0.0035432999720796943
CNN,32,941.5689435868032,0.0053952999878674746
CR,32,874.7792258253224,0.003725999966263771
CNN,32,944.4316518493544,0.00550109997857362
CR,32,874.7792258253224,0.003557700081728399
CNN,32,944.4316518493544,0.0058058000868186355
CR,32,1225.976877705234,0.0028551999712362885
CNN,32,1258.0331007094808,0.006100200000219047
CR,32,1187.063313083456,0.002817200031131506
CNN,32,1192.2657755268056,0.0060789999552071095
CR,32,1147.4021763975018,0.002795299980789423
CNN,32,1147.403439965576,0.005855399998836219
CR,32,1170.9010604545906,0.002809799974784255
CNN,32,1232.3654445867396,0.005997000029310584
CR,32,1179.3580088835565,0.002870099968276918
CNN,32,1172.3057796142718,0.006530200014822185
CR,32,1091.2032378096592,0.0018653000006452203
CNN,32,1099.9859484490098,0.004155199974775314
CR,32,963.8799402173452,0.001841000048443675
CNN,32,963.9010891102456,0.004611399956047535
CR,32,1011.1353087486269,0.0018449000781401992
CNN,32,1013.2128142953295,0.004171200096607208
CR,32,958.7100234007261,0.0018215000163763762
CNN,32,968.9903265630368,0.004649400012567639
CR,32,959.3700875344491,0.0018162999767810106
CNN,32,1695.0962373652965,0.004140299977734685
CR,32,1111.6737870173295,0.0029799999902024865
CNN,32,1143.878845531432,0.005038000061176717
CR,32,948.940875551009,0.0031344000017270446
CNN,32,919.5998859121555,0.004961600061506033
CR,32,1074.435366102814,0.0029612999642267823
CNN,32,1075.1153311414619,0.005091700004413724
CR,32,1026.4853382385738,0.0029759000753983855
CNN,32,1032.0784009379806,0.005262000020593405
CR,32,1028.053853651216,0.0032733000116422772
CNN,32,1096.636908525062,0.00537090003490448
CR,32,1014.7614436699891,0.0026812999276444316
CNN,32,1023.6144211100898,0.005475100013427436
CR,32,1039.575304384161,0.002531000063754618
CNN,32,1079.440589514806,0.00541809992864728
CR,32,1064.89880208351,0.0025728000327944756
CNN,32,1112.069353732034,0.005207299953326583
CR,32,898.7427783588946,0.0025239000096917152
CNN,32,1012.0237857479691,0.004910799907520413
CR,32,1035.1638519891653,0.0024992000544443727
CNN,32,1043.8270041973847,0.005078599904663861
CR,32,1104.92612716355,0.006183499936014414
CNN,32,1128.998070332174,0.009611100074835122
CR,32,1172.2995264514673,0.00613390002399683
CNN,32,1238.5400199883904,0.009537699981592596
CR,32,1128.618446915701,0.006198799936100841
CNN,32,1058.0357761959913,0.008851699996739626
CR,32,1096.7085608094978,0.0061295999912545085
CNN,32,1140.3848889364965,0.0089101999765262
CR,32,1207.7888755869865,0.006144299986772239
CNN,32,1165.3234347107068,0.009241099935024977
CR,32,936.4754786488643,0.004835399915464222
CNN,32,969.4815957468343,0.0070659000193700194
CR,32,1199.2404916170829,0.0047704000025987625
CNN,32,1199.2404916170829,0.006877899984829128
CR,32,882.8297385036307,0.004851400037296116
CNN,32,950.1134573101621,0.006807000027038157
CR,32,1056.6159524321818,0.0048599999863654375
CNN,32,1076.549828022278,0.006764099933207035
CR,32,882.3070246140377,0.004784099990502
CNN,32,921.0378256463247,0.006725699990056455
CR,32,1072.546391941635,0.0034180000657215714
CNN,32,1863.1690925468981,0.005633500055409968
CR,32,1206.2536268357546,0.003360699978657067
CNN,32,1142.9328037192806,0.006660399958491325
CR,32,1129.7199117616778,0.0033384000416845083
CNN,32,1139.2144818207823,0.006018599960952997
CR,32,1253.3551773236907,0.00331880000885576
CNN,32,1151.8923516144957,0.006299600005149841
CR,32,1155.4765435820168,0.0033768999855965376
CNN,32,1976.9978823461595,0.006204199977219105
CR,32,1008.579839150565,0.0029808999970555305
CNN,32,1033.1526757940715,0.00496629998087883
CR,32,982.8237044042233,0.002912800060585141
CNN,32,999.5933727864885,0.005417899927124381
CR,32,1100.1625636005572,0.0029001999646425247
CNN,32,1109.9315640512784,0.005364999989978969
CR,32,1031.2911802376923,0.0029058000072836876
CNN,32,1059.4163072138192,0.005061500007286668
CR,32,1005.0444051172574,0.002916199970059097
CNN,32,1029.009197665237,0.0050400999607518315
CR,32,758.3880040818658,0.003558899974450469
CNN,32,758.3880040818658,0.004467600025236607
CR,32,763.868367633276,0.0034896000288426876
CNN,32,763.868367633276,0.004455499933101237
CR,32,758.3880040818658,0.003487400012090802
CNN,32,758.3880040818658,0.004466900019906461
CR,32,946.3609001717823,0.00352309993468225
CNN,32,948.2272004593332,0.005705000017769635
CR,32,763.868367633276,0.0034884000197052956
CNN,32,763.868367633276,0.004496200010180473
CR,32,958.4611761494342,0.005679099936969578
CNN,32,976.2057096807983,0.007480600033886731
CR,32,1041.3911517416832,0.005654600099660456
CNN,32,1067.6648387831822,0.007618200033903122
CR,32,1049.6439435784953,0.005659200018271804
CNN,32,1072.6730354298616,0.007640299969352782
CR,32,910.3700820808767,0.00583749997895211
CNN,32,1007.4126141375617,0.008028899901546538
CR,32,961.9978291857857,0.005731999990530312
CNN,32,1048.6262684100784,0.007614700007252395
CR,32,936.140169024489,0.002318899962119758
CNN,32,964.0510365782498,0.004251500009559095
CR,32,798.6715305658483,0.0022357000270858407
CNN,32,798.6715305658483,0.0032493999460712075
CR,32,945.0534555343065,0.0023056999780237675
CNN,32,990.0654884552675,0.00421359995380044
CR,32,849.3861446147492,0.0022556999465450644
CNN,32,849.7466018369207,0.00414249999448657
CR,32,849.3861446147492,0.0023235001135617495
CNN,32,849.7466018369207,0.004427400068379939
CR,32,1025.9836030730182,0.0034696999937295914
CNN,32,1013.5036548345083,0.005722799920476973
CR,32,1131.3643977437794,0.0034033999545499682
CNN,32,1150.2562975720173,0.0063937000231817365
CR,32,1164.3223054268374,0.0033799000084400177
CNN,32,1181.2444015653848,0.006346800015307963
CR,32,985.7392842264146,0.003399199922569096
CNN,32,1158.4197033957623,0.00629529997240752
CR,32,1131.3643977437794,0.0033892999636009336
CNN,32,1150.2562975720173,0.006328499992378056
CR,32,1093.438269473661,0.003790499991737306
CNN,32,1082.661395975586,0.006538100074976683
CR,32,1119.4919846514435,0.0037690000608563423
CNN,32,1846.757995631616,0.0067316999193280935
CR,32,1115.628754133604,0.0039041999261826277
CNN,32,1170.8723038767644,0.007215799996629357
CR,32,1117.2353984717868,0.0038176000816747546
CNN,32,1922.5518670960503,0.006602799985557795
CR,32,1186.7927144587309,0.003805299988016486
CNN,32,1203.76416269821,0.006886999937705696
CR,32,802.5273095220602,0.002636800054460764
CNN,32,802.5273095220602,0.0039836999494582415
CR,32,792.9289296175501,0.0025892999256029725
CNN,32,792.9289296175501,0.003558299969881773
CR,32,792.9289296175505,0.0026214999379590154
CNN,32,792.9289296175505,0.003699099994264543
CR,32,789.1126988199387,0.002557500032708049
CNN,32,789.1126988199387,0.0035023000091314316
CR,32,805.5425115325211,0.00254829996265471
CNN,32,805.5425115325211,0.0035143999848514795
CR,32,953.1403739959451,0.002538900007493794
CNN,32,1010.0986810681916,0.004597899969667196
CR,32,1019.7844794502716,0.0025730999186635017
CNN,32,1045.2900771781426,0.004822100047022104
