algorithm,number of nodes,weight,run time
CR,120,12968.44572623377,0.06515899999067187
CNN,120,9924.769072157775,1.4175814000191167
CR,120,11594.138888916745,0.06480729999020696
CNN,120,14932.097602218475,1.2762227000202984
CR,120,12843.487506949734,0.06470109999645501
CNN,120,14892.228615456946,1.3500859999330714
CR,120,12411.01737841571,0.06546820001676679
CNN,120,14904.657682939089,1.3992290999740362
CR,120,11830.300630748383,0.127912100055255
CNN,120,13330.868553614153,1.7261724000563845
CR,120,11385.956062132092,0.12950179993640631
CNN,120,9249.852389491587,1.787576699978672
CR,120,11585.70511477641,0.12656189990229905
CNN,120,9436.146212594389,1.7525772999506444
CR,120,12395.323472476399,0.12769299990031868
CNN,120,9315.509186920508,1.673519799951464
CR,120,11588.638738810576,0.13023180002346635
CNN,120,9188.210776953041,1.70734339999035
CR,120,11908.660522058719,0.09622099995613098
CNN,120,14848.511268588962,1.8359315999550745
CR,120,11908.660522058719,0.09457710001152009
CNN,120,14848.511268588962,1.8159845999907702
CR,120,11611.448994875092,0.0940654999576509
CNN,120,15260.76420491745,1.7976485999533907
CR,120,11322.282484737409,0.09277320001274347
CNN,120,15180.910411606998,1.7594320999924093
CR,120,11322.282484737409,0.0929440000327304
CNN,120,15180.910411606998,1.7845827999990433
CR,120,11002.318808218206,0.084913200000301
CNN,120,13886.864530910221,1.7098706000251696
CR,120,10876.855880266141,0.0848948999773711
CNN,120,13683.211450602024,1.9151015999959782
CR,120,11928.947674181592,0.08546529989689589
CNN,120,9430.593417799575,1.407744299969636
CR,120,11928.947674181592,0.09108919999562204
CNN,120,9430.593417799575,1.4074129000073299
CR,120,10159.021355173723,0.08580330002587289
CNN,120,9349.815650141592,1.7380212999414653
CR,120,11121.089262490625,0.08781539998017251
CNN,120,9912.229434120623,1.1891581999370828
CR,120,11445.229958338916,0.08682349999435246
CNN,120,9415.224917812247,1.137510700034909
CR,120,11859.607988806752,0.08785000001080334
CNN,120,9085.697139211297,1.40258819994051
CR,120,11231.95332698188,0.08638150000479072
CNN,120,14779.367496290886,1.0070203999057412
CR,120,11931.730302220602,0.08753020002041012
CNN,120,9806.953772579218,1.13226179999765
CR,120,10530.293184459815,0.11128179996740073
CNN,120,8872.56428383513,1.3446969999931753
CR,120,11974.125396728952,0.11033139994833618
CNN,120,9636.494337697923,1.5023379999911413
CR,120,11966.6162541914,0.11005460005253553
CNN,120,9663.614297424949,1.5760033000260592
CR,120,10750.491234033663,0.11069299990776926
CNN,120,14213.167716379025,1.4214151001069695
CR,120,10269.800471411565,0.11050870001781732
CNN,120,13330.401180078572,1.272231200011447
CR,120,10394.853877428528,0.0928204000229016
CNN,120,8572.91382795319,1.3551418000133708
CR,120,10984.966492563992,0.09309390000998974
CNN,120,8899.871729099155,1.5829854001058266
CR,120,10478.457308142924,0.09420930000487715
CNN,120,9050.246735532339,1.3753488999791443
CR,120,11984.446632202731,0.09436719992663711
CNN,120,9052.523250176246,2.327231099945493
CR,120,10478.457308142924,0.10624220001045614
CNN,120,9050.246735532339,1.3893869000021368
CR,120,12389.295559476675,0.1022162000881508
CNN,120,15008.426539876462,2.0661825001006946
CR,120,12595.638241111572,0.10230519995093346
CNN,120,14997.408575248732,1.820019599981606
CR,120,12243.98610809648,0.10161999997217208
CNN,120,14750.251379900894,2.1110051999567077
CR,120,12831.70108792407,0.1029447999317199
CNN,120,10573.652154945872,1.7909421999938786
CR,120,12477.370492329313,0.10803360003046691
CNN,120,15394.334749749274,1.77951150003355
CR,120,12238.953412680117,0.09984000003896654
CNN,120,14555.359097364235,1.521472500055097
CR,120,12728.319136193235,0.10033829999156296
CNN,120,10309.086222062448,1.7524500999134034
CR,120,13403.512143704866,0.09960039996076375
CNN,120,14736.22886421205,1.995050000026822
CR,120,12140.2694456528,0.09873969992622733
CNN,120,10483.250037440044,1.446769000031054
CR,120,12206.932680726137,0.09885950002353638
CNN,120,9832.508298284381,1.445591399911791
CR,120,12245.460720463523,0.10360800009220839
CNN,120,9686.645688959701,1.7515664000529796
CR,120,11541.823454409488,0.1042599999345839
CNN,120,13842.389228937363,1.5490864999592304
CR,120,11673.854789992314,0.10422089998610318
CNN,120,10241.457848697139,1.8964712999295443
CR,120,12725.226761766884,0.10418220004066825
CNN,120,10376.299501905392,1.8271795000182465
CR,120,12612.688825203773,0.19633119995705783
CNN,120,15456.900234315017,1.8829198000021279
CR,120,12992.478650724368,0.08647229999769479
CNN,120,9426.322775831999,1.8576061999192461
CR,120,11842.833813331776,0.08485869993455708
CNN,120,14420.867010285447,1.859323100070469
CR,120,11953.619986285954,0.08355989994015545
CNN,120,9775.58748174508,1.9218549999641255
CR,120,12987.98339578264,0.08343210001476109
CNN,120,9346.34933453023,1.885114600067027
CR,120,12525.55879806067,0.08321039995644242
CNN,120,12966.472472886111,1.6921496000140905
CR,120,12582.81931051405,0.09062029991764575
CNN,120,10209.951074418344,1.5269756999332458
CR,120,13309.927496132803,0.09036770008970052
CNN,120,14533.000471486672,1.500651500071399
CR,120,12734.380042127139,0.090294299996458
CNN,120,14492.614394134052,1.635178399970755
CR,120,12753.882653817134,0.09135770006105304
CNN,120,14393.673552435921,1.8319892000872642
CR,120,12847.64878205549,0.09218670008704066
CNN,120,9822.293860118214,1.68955840007402
CR,120,12491.642858899811,0.11257660004775971
CNN,120,9494.601445138913,1.6370916001033038
CR,120,11571.443161269124,0.11636719992384315
CNN,120,9305.669252282001,1.7383635999867693
CR,120,12603.199948035566,0.11443549999967217
CNN,120,9077.850303175395,1.7717482999432832
CR,120,11698.669619432141,0.11173580004833639
CNN,120,9358.304786470511,1.976815399946645
CR,120,11620.818262256998,0.11289950006175786
CNN,120,9136.00174606526,1.9193300999468192
CR,120,11709.771232973266,0.1609535999596119
CNN,120,13950.951901096332,1.7306325000245124
CR,120,11622.32306268806,0.1663688999833539
CNN,120,9802.50188886456,1.564064700040035
CR,120,11633.12961917651,0.16582049999851733
CNN,120,9765.26521830443,1.5016714000375941
CR,120,12220.747776503742,0.16304260003380477
CNN,120,9964.998899432165,1.3844489000039175
CR,120,11774.041195207303,0.16286869999021292
CNN,120,9821.049187217863,1.4943109001033008
CR,120,11941.564771340532,0.07988850004039705
CNN,120,8574.432588428364,1.5387989999726415
CR,120,11854.766866072317,0.08072830003220588
CNN,120,14716.683533234967,1.9573349999263883
CR,120,11707.317798825694,0.08134569996036589
CNN,120,10264.375849543436,1.692754999967292
CR,120,11197.896102256078,0.08119079994503409
CNN,120,9400.12868943478,1.9356041999999434
CR,120,11357.097519090863,0.08219250000547618
CNN,120,9640.854470804119,1.921550799976103
CR,120,11751.118896940054,0.05648859997745603
CNN,120,10469.911264731856,2.589041500003077
CR,120,13387.097041614508,0.05561550008133054
CNN,120,10293.945359806665,2.0095812999643385
CR,120,13815.095174148139,0.0558089999249205
CNN,120,10584.77548938766,2.2787990000797436
CR,120,13675.295544692544,0.05552009993698448
CNN,120,10508.567969389036,2.3143361000111327
CR,120,13065.505918380917,0.055778499925509095
CNN,120,10835.833255189431,2.180847499985248
CR,120,13147.302450404475,0.08046670001931489
CNN,120,9793.243982483848,1.5127505999989808
CR,120,10584.146172521103,0.07909250003285706
CNN,120,14534.641842901436,1.4356443999568
CR,120,12171.113483876774,0.07915240002330393
CNN,120,9960.54523864983,1.4130079000024125
CR,120,12171.113483876774,0.07891799998469651
CNN,120,9960.54523864983,1.3722762999823317
CR,120,10565.941886052151,0.07907829992473125
CNN,120,9173.086885964525,1.4265707000158727
CR,120,11505.279531224967,0.11430350004229695
CNN,120,13388.976424122238,1.3978471000446007
CR,120,12447.684803323122,0.11159190000034869
CNN,120,9231.16070889968,1.4029857999412343
CR,120,11196.908925264335,0.11374129995238036
CNN,120,13962.717368221109,1.5448640999384224
CR,120,11685.26065824504,0.11527680000290275
CNN,120,13462.732207936591,1.3501772000454366
CR,120,11332.923286486923,0.11462230002507567
CNN,120,9065.97469774649,1.8009665000718087
CR,120,13883.509647779345,0.07623610005248338
CNN,120,10220.269747455632,1.7977035000221804
CR,120,12441.916212377688,0.07588020002003759
CNN,120,9336.827466586983,1.5739630999742076
CR,120,13257.08023634781,0.07601059996522963
CNN,120,10066.098028167316,1.7125343000516295
CR,120,12911.505341515985,0.07586590002756566
CNN,120,10360.964899018094,1.8927607999648899
CR,120,12894.41936038977,0.07525949995033443
CNN,120,9863.673404124322,2.0058967999648303
CR,120,12178.41942919928,0.12585830001626164
CNN,120,10306.54037701042,1.4672232000157237
CR,120,12216.302226665268,0.1260897999163717
CNN,120,14986.494914340303,1.3924732999876142
CR,120,12719.93965970262,0.1268248000415042
CNN,120,15070.355955115403,1.2558677999768406
CR,120,12178.41942919928,0.1256484999321401
CNN,120,10306.54037701042,1.463661800022237
CR,120,12949.687081006121,0.1254526999546215
CNN,120,14748.940703288377,1.438535499968566
CR,120,12682.663735372384,0.0982545999577269
CNN,120,9764.467752934203,1.5135170000139624
CR,120,11144.53061313603,0.1008577001048252
CNN,120,13783.579926255152,1.5870781000703573
CR,120,12518.40247614273,0.097299600020051
CNN,120,15100.494513425394,1.3937016000272706
CR,120,11654.034167599337,0.0973943000426516
CNN,120,13511.008660542428,1.4992930999724194
CR,120,12716.80926709091,0.098569699912332
CNN,120,15248.32571563641,1.4513798999832943
CR,120,12201.08991176295,0.17138479999266565
CNN,120,9689.162724837544,1.5610324000008404
CR,120,13010.093310480885,0.08117809996474534
CNN,120,9853.309274078822,1.6990282000042498
CR,120,13010.093310480885,0.08319299994036555
CNN,120,9853.309274078822,1.7067831000313163
CR,120,12520.840523971994,0.08216049999464303
CNN,120,9397.856878157607,1.3249020000221208
CR,120,12148.607211177417,0.08173939993139356
CNN,120,9868.232128052294,1.5391474000643939
CR,120,10946.302531737945,0.10180639999452978
CNN,120,9205.055519743279,1.4467967000091448
CR,120,10502.950363087555,0.10043970006518066
CNN,120,14008.76861029569,1.346084599965252
CR,120,10488.775590278769,0.10154569998849183
CNN,120,9477.101296736106,1.269330900046043
CR,120,11495.644247078608,0.10146809997968376
CNN,120,9037.05174322439,1.5473641999997199
CR,120,11371.367115406887,0.10567930003162473
CNN,120,9294.913097003438,1.4270643999334425
CR,120,13207.14140156265,0.07718739996198565
CNN,120,11263.989081108564,2.258142599952407
CR,120,13559.309278025561,0.07603060000110418
CNN,120,15353.396289312503,2.1778545000124723
CR,120,12600.400854766007,0.076557100052014
CNN,120,11267.286902186406,1.8648008999880403
CR,120,13762.436849607955,0.07799010002054274
CNN,120,11078.025499229874,2.06047339993529
CR,120,13003.182583795997,0.08226549997925758
CNN,120,10818.129120835561,2.079285699990578
CR,120,12316.948037125578,0.0922541000181809
CNN,120,9638.29298684248,2.0162639999762177
CR,120,12400.361806043833,0.09292339999228716
CNN,120,9391.178668969636,2.1571096000261605
CR,120,13874.586448769674,0.09310539998114109
CNN,120,9394.735538003326,2.209731000009924
CR,120,12525.260163626923,0.09289720002561808
CNN,120,10032.34297339234,2.0642687999643385
CR,120,12268.659349425065,0.0923677000682801
CNN,120,9869.357558252372,2.0070687000406906
CR,120,11664.350602956403,0.05699389998335391
CNN,120,10110.737359892377,1.7868379999417812
CR,120,12293.635715105494,0.05575549998320639
CNN,120,10280.697394523117,1.6223949000705034
CR,120,11664.350602956403,0.059162700083106756
CNN,120,10110.737359892377,1.8177713999757543
CR,120,12424.586123384757,0.0559211999643594
CNN,120,14763.841097231301,1.7912959000095725
CR,120,12321.358053799991,0.05721969995647669
CNN,120,10196.85226074899,1.5196492000250146
CR,120,11416.35545514817,0.11689589999150485
CNN,120,9600.668289252364,1.0779233999783173
CR,120,12107.308897143026,0.11750689998734742
CNN,120,10432.834812643023,1.328003600006923
CR,120,11720.667193456522,0.11613570002373308
CNN,120,15494.30792477542,1.0471070000203326
CR,120,11795.71529575374,0.11838210001587868
CNN,120,10041.692564166671,1.1949443999910727
CR,120,13013.646022673256,0.11766779993195087
CNN,120,14705.483228306979,1.4098959000548348
CR,120,11754.695724865163,0.11719279992394149
CNN,120,9756.46146119584,1.722760000033304
CR,120,11508.126129754024,0.11647550005000085
CNN,120,10085.61020956119,1.7028358998941258
CR,120,10928.58676153206,0.11738169996533543
CNN,120,13695.838401934341,1.9985476000001654
CR,120,11392.861856168985,0.11703089997172356
CNN,120,10107.127547024,1.7083569000242278
CR,120,11630.764607722376,0.11802120006177574
CNN,120,14051.055262331569,1.6660004999721423
CR,120,10521.623219323947,0.0777782000368461
CNN,120,13476.798623303064,1.2951733999652788
CR,120,11739.70114552991,0.07723409996833652
CNN,120,9920.230255633203,1.806936200009659
CR,120,11080.563390856449,0.07867999991867691
CNN,120,9618.071268417632,1.2970868999836966
CR,120,11458.405990076346,0.07816110004205257
CNN,120,9914.689926116402,1.5747080999426544
CR,120,11595.560956145484,0.07823189999908209
CNN,120,14016.98871593692,1.6211823000339791
CR,120,10254.781071034748,0.15524260001257062
CNN,120,10003.547701155185,1.0424256999976933
CR,120,10128.402589776984,0.15356620005331933
CNN,120,9558.573946402374,1.125060300109908
CR,120,10693.190338674409,0.15550350002013147
CNN,120,14566.823899195615,0.9820557999191806
CR,120,10526.8757376623,0.1550911000231281
CNN,120,14404.757307695094,1.0356098000193015
CR,120,11021.872214805968,0.15583299996796995
CNN,120,9087.544335584285,1.544318399974145
CR,120,12367.593058160717,0.07002720003947616
CNN,120,9110.348873401577,1.409438700065948
CR,120,12290.840944298827,0.07009829999879003
CNN,120,9922.891508584116,1.347371599986218
CR,120,11451.852528499705,0.07026180007960647
CNN,120,13787.681398137649,1.3905575999524444
CR,120,11030.3643298804,0.0701846000738442
CNN,120,8854.731594092373,1.9975714000174776
CR,120,11866.30885725321,0.07010070001706481
CNN,120,13776.205856329485,1.412089699995704
CR,120,11154.198123943681,0.09663899999577552
CNN,120,9352.493230623742,1.4403925000224262
CR,120,11068.185062718669,0.09726389998104423
CNN,120,9180.405938423612,1.9750754999695346
CR,120,11244.722057704164,0.09557170001789927
CNN,120,13380.68502063503,1.4215371999889612
CR,120,10284.171139565784,0.09577120002359152
CNN,120,9288.860682416383,1.37967719999142
CR,120,11077.886528642499,0.1904221000149846
CNN,120,13644.125176343245,1.4716425999067724
CR,120,12377.789693829049,0.07559959997888654
CNN,120,14937.360382112412,1.7056538999313489
CR,120,12377.789693829049,0.07760560000315309
CNN,120,14937.360382112412,1.672002200037241
CR,120,11699.221186887959,0.07517690001986921
CNN,120,9887.460377591167,1.7110639000311494
CR,120,11459.229922351176,0.07677200005855411
CNN,120,14948.963085356932,1.6272269000764936
CR,120,11459.229922351176,0.0761239998973906
CNN,120,14948.963085356932,1.6153096000198275
CR,120,10489.111332410737,0.10365750000346452
CNN,120,9108.51304988305,0.9146772000240162
CR,120,10362.823780008453,0.10206800000742078
CNN,120,13787.66791208771,0.9929516999982297
CR,120,10939.267776830113,0.10219570004846901
CNN,120,9285.943534598553,0.9780114999739453
CR,120,11432.473106433807,0.10762170003727078
CNN,120,8944.411314467834,0.9591517999069765
CR,120,10412.461360773605,0.10167140001431108
CNN,120,9464.790256525104,0.9476239000214264
CR,120,12182.051249897791,0.06333319994155318
CNN,120,15316.34321179488,1.4701861999928951
CR,120,12450.150864139709,0.06339109991677105
CNN,120,14402.878984575738,1.4120286999968812
CR,120,11862.434171622186,0.06323299999348819
CNN,120,10270.030438478723,1.335404900019057
CR,120,12412.691402874383,0.06370449997484684
CNN,120,15105.791535793596,1.5136035999748856
CR,120,11899.237790389654,0.06337299989536405
CNN,120,10293.616439001215,1.51955560001079
CR,120,11531.825021567933,0.08173269999679178
CNN,120,9527.0161716257,1.3799055999843404
CR,120,10089.510017262735,0.08100900007411838
CNN,120,9848.090989626915,1.3787563999649137
CR,120,10445.742552312457,0.08006289997138083
CNN,120,9426.634097561293,1.3442093000048772
CR,120,10089.510017262735,0.07999240001663566
CNN,120,9848.090989626915,1.3799059999873862
CR,120,11053.358576797431,0.0800551000284031
CNN,120,9496.742276580993,1.2216153000481427
CR,120,10547.664812228757,0.06385229993611574
CNN,120,13545.719866300195,1.7206070999382064
CR,120,11686.62401942416,0.06373649998567998
CNN,120,9207.462928426055,1.6596706000855193
CR,120,11974.441279385459,0.06403660005889833
CNN,120,13568.21310317193,1.4128806999651715
CR,120,11780.732292057923,0.0640192999271676
CNN,120,9031.449773664062,1.4641144999768585
CR,120,11476.95896301544,0.06537560001015663
CNN,120,10028.325398532324,1.9432127000764012
CR,120,10710.142267563033,0.12479960010387003
CNN,120,13752.470527019894,1.4528242000378668
CR,120,10518.88055458053,0.12353009998332709
CNN,120,8891.940432666086,1.2247964999405667
CR,120,10523.705697506799,0.1231695000315085
CNN,120,9712.954615689685,1.6330061999615282
CR,120,10827.42814288898,0.12763510004151613
CNN,120,9195.6415078929,1.2407699000323191
CR,120,10270.567133966331,0.12242210004478693
CNN,120,9453.452950860434,1.5194776999996975
CR,120,11541.68124247049,0.08277919993270189
CNN,120,9267.570251804793,1.3894404000602663
CR,120,11571.612268531386,0.08438230003230274
CNN,120,9548.824929692706,1.399720499990508
CR,120,12070.879238314279,0.08437840000260621
CNN,120,13682.669084362773,1.155858099926263
CR,120,11916.067338695597,0.08546560001559556
CNN,120,13633.219582532975,1.1657270999858156
CR,120,11041.492201858333,0.08338620001450181
CNN,120,9454.289868375638,1.3113613000605255
CR,130,12917.633801416061,0.17954799998551607
CNN,130,16098.668800845455,1.909761399962008
CR,130,12546.662898619752,0.1787770000519231
CNN,130,10814.392737368637,2.7371455000247806
CR,130,12520.611717980844,0.17958919994998723
CNN,130,15810.27054181559,1.9221116999397054
CR,130,12555.401204882444,0.1812090000603348
CNN,130,15764.349052714164,1.9742485000751913
CR,130,12835.656481133763,0.1823077000444755
CNN,130,15305.833172466266,2.078370500006713
CR,130,13337.45875479173,0.11522919998969883
CNN,130,12359.517833178612,2.8414081999799237
CR,130,13943.068725473415,0.11671559989918023
CNN,130,12116.950381553264,2.79284629994072
CR,130,13646.080718636322,0.11519689997658134
CNN,130,12228.355080318426,2.8774146999930963
CR,130,15578.620925333144,0.1211773999966681
CNN,130,16925.599510096123,2.8759306999854743
CR,130,14839.948866684745,0.1161715000635013
CNN,130,17165.217647195095,2.6423823999939486
CR,130,12949.490052436553,0.14034070004709065
CNN,130,11218.146746380313,2.2615958999376744
CR,130,13750.72414878389,0.14151550002861768
CNN,130,11100.528109096933,2.3558670000638813
CR,130,13312.012226068013,0.14231270004529506
CNN,130,16390.497255548693,2.4905611999565735
CR,130,12440.265227419359,0.14576059998944402
CNN,130,10082.979861632826,2.25432930001989
CR,130,11862.658258054413,0.14137409999966621
CNN,130,11460.577760767788,2.5072167000034824
CR,130,14022.15987796585,0.12578249990474433
CNN,130,11265.50847485471,2.8763908999972045
CR,130,12314.400168375647,0.12345239997375757
CNN,130,16003.349863095562,2.30781589995604
CR,130,13245.490373164414,0.1231091000372544
CNN,130,16783.94247137373,2.5777499999385327
CR,130,12497.36907710802,0.12366230005864054
CNN,130,10719.449559678049,2.416160100023262
CR,130,13425.499028826258,0.13624999998137355
CNN,130,16276.427850355338,2.2974401999963447
CR,130,13463.19316643767,0.12256849999539554
CNN,130,10883.017105509258,2.5179185000015423
CR,130,13914.290141963544,0.12275330000557005
CNN,130,10840.766209792451,2.030609800014645
CR,130,12990.117396969852,0.1230582999996841
CNN,130,11065.470990591846,2.3810687999939546
CR,130,13356.214876511443,0.12258900003507733
CNN,130,10680.26078688402,2.478229900007136
CR,130,12975.761160884389,0.12291370006278157
CNN,130,10756.23788172413,2.425075600040145
CR,130,13496.892139930183,0.14665370003785938
CNN,130,11054.862032443905,2.543399599962868
CR,130,13315.890219573945,0.1412598000606522
CNN,130,10771.284621421883,2.209130100090988
CR,130,14300.868287282228,0.1407396000577137
CNN,130,11674.501745305566,2.5680679000215605
CR,130,12967.969989526384,0.14204659999813884
CNN,130,10777.075873433436,2.1860014999983832
CR,130,13747.294095188854,0.141568599967286
CNN,130,15715.340139487844,2.3893181999446824
CR,130,14149.376510720036,0.16864419996272773
CNN,130,10720.604158186135,2.364579899935052
CR,130,15120.721567627601,0.16840800002682954
CNN,130,16301.22965425371,2.380203599925153
CR,130,13763.874050328794,0.17091039998922497
CNN,130,10788.08234739518,2.5764045999385417
CR,130,12676.42019244711,0.16980670008342713
CNN,130,11133.882696555476,2.040292299934663
CR,130,12432.236223437381,0.16788089997135103
CNN,130,11370.140344823372,2.0096615999937057
CR,130,13091.01757539828,0.10369769996032119
CNN,130,15761.099074196654,2.811147299944423
CR,130,13345.429099600022,0.10441469994839281
CNN,130,15773.817417589471,2.7867148000514135
CR,130,14054.474478616345,0.10604009998496622
CNN,130,15935.21737371335,2.71331859997008
CR,130,13654.755562711567,0.106147599988617
CNN,130,15939.131119963955,2.953750899992883
CR,130,13758.200736328532,0.10658100002910942
CNN,130,16095.280877508056,2.988002200028859
CR,130,14247.841005434291,0.09592539991717786
CNN,130,16574.91382568,2.6277619999600574
CR,130,14374.05838734,0.1079114000312984
CNN,130,17148.13800368765,2.690858499961905
CR,130,15024.293796593627,0.09471440000925213
CNN,130,11202.539192040369,2.3859916999936104
CR,130,13240.776643903215,0.10140000004321337
CNN,130,11437.06886359989,2.1427014999790117
CR,130,15413.28866608067,0.09516800008714199
CNN,130,11697.530999032273,2.6609600000083447
CR,130,15039.036762159623,0.18506329995580018
CNN,130,11806.230021017593,2.7569010000443086
CR,130,14464.97091756744,0.1856877999380231
CNN,130,11151.572014936213,2.767912699957378
CR,130,13755.016211765325,0.18295299995224923
CNN,130,11961.613893509395,3.039802600047551
CR,130,14659.329730143667,0.18524439993780106
CNN,130,16495.549371844212,2.768413000041619
CR,130,14796.076932072605,0.18404059996828437
CNN,130,12034.239969844506,2.6535056999418885
CR,130,11516.953333355017,0.15037179994396865
CNN,130,10268.059567773576,1.8992336000083014
CR,130,12135.891589005365,0.1444994000485167
CNN,130,10634.73198948264,1.8372725000372157
CR,130,12738.089338687465,0.14426540001295507
CNN,130,10582.459612327248,1.8964580000611022
CR,130,13081.940631598001,0.14365880005061626
CNN,130,10592.474311491242,2.1189677000511438
CR,130,11301.018437131654,0.14386529999319464
CNN,130,10175.7173097116,1.7811190000502393
CR,130,15243.425657053396,0.22786129999440163
CNN,130,17078.533718562343,2.588096500025131
CR,130,13767.920439387803,0.2150147999636829
CNN,130,16953.72049023445,2.601650500087999
CR,130,14568.146718279218,0.2145324000157416
CNN,130,11675.963991513921,2.3231789000565186
CR,130,13659.365979808517,0.21496879996266216
CNN,130,17097.82522399164,2.622499500052072
CR,130,14362.899990436745,0.2317804000340402
CNN,130,12259.0916939258,2.8706540999701247
CR,130,12951.66319708018,0.1089773999992758
CNN,130,10416.279179412757,1.880557500058785
CR,130,13082.968514080883,0.11012349999509752
CNN,130,15575.786337505748,2.0813782000914216
CR,130,12407.374823932261,0.10942190000787377
CNN,130,15687.167196907953,1.8475315999239683
CR,130,11945.37986848555,0.1120102999266237
CNN,130,10551.338232922402,2.19453550002072
CR,130,13081.151014606328,0.11177459999453276
CNN,130,10794.922324054032,1.689308000029996
CR,130,12734.538041530877,0.16027840005699545
CNN,130,10943.718892740282,2.4435243000043556
CR,130,12819.229753298128,0.1619281000457704
CNN,130,15948.493870746486,2.195002199965529
CR,130,11796.176944127135,0.16109239996876568
CNN,130,10733.681180526863,2.4048101000953466
CR,130,12855.111192937658,0.16067780007142574
CNN,130,16027.526508420118,2.5734105000738055
CR,130,12870.22245682284,0.16366459999699146
CNN,130,15644.28863058795,2.231207099976018
CR,130,12878.520565365172,0.20591129991225898
CNN,130,10898.7636132452,2.3603530999971554
CR,130,13177.484833709896,0.2063651999924332
CNN,130,10931.468498814615,2.454518000013195
CR,130,11761.726682529568,0.2064684999641031
CNN,130,9812.159174708475,2.018911399994977
CR,130,11900.202120538212,0.20834190002642572
CNN,130,10815.262809009828,2.9253381000598893
CR,130,13155.164707542253,0.20673430000897497
CNN,130,15771.698292416002,2.141846999991685
CR,130,13053.12003629626,0.1907381999772042
CNN,130,11231.329603883425,2.0498469000449404
CR,130,13116.96158736559,0.19118910003453493
CNN,130,10518.829679835115,2.0207698000594974
CR,130,12416.542506783717,0.18840330000966787
CNN,130,10715.696449610254,1.8531439999351278
CR,130,12696.669000895921,0.1904454999603331
CNN,130,11423.59609075297,2.231721799937077
CR,130,12765.531966435965,0.18912670004647225
CNN,130,16212.982469000752,1.8920853999443352
CR,130,13636.063813015875,0.12932179996278137
CNN,130,11654.042607239602,2.5357064000563696
CR,130,13297.92301312263,0.12515269999857992
CNN,130,17239.149781544245,2.3196366999763995
CR,130,13953.067863816173,0.12421000003814697
CNN,130,17077.80398748723,2.1908545000478625
CR,130,14945.36899458148,0.12426519999280572
CNN,130,17413.14133087253,2.5063069999450818
CR,130,14235.751843418298,0.1267729999963194
CNN,130,12079.808283533033,2.278102000011131
CR,130,13075.939298663727,0.08634989999700338
CNN,130,10663.771683801979,2.132349199964665
CR,130,14601.163165813703,0.08647219999693334
CNN,130,11483.572949911615,1.7505980000132695
CR,130,13570.851520493945,0.08688880002591759
CNN,130,16274.168986662688,2.139636499923654
CR,130,14619.557956872088,0.08750529994722456
CNN,130,11758.619293115044,2.1509048000443727
CR,130,12518.60002356417,0.0927742999047041
CNN,130,16225.72728530482,2.2707903999835253
CR,130,13939.664643922299,0.11682279990054667
CNN,130,16014.47624301192,2.6602909000357613
CR,130,12881.519771569456,0.11312509991694242
CNN,130,10932.730625167755,1.9000244000926614
CR,130,14481.573356745339,0.11445090000052005
CNN,130,10842.777679647403,2.296895300038159
CR,130,14690.047740590722,0.12017799995373935
CNN,130,16103.755184237716,2.1349935999605805
CR,130,13672.153308643376,0.11516549997031689
CNN,130,16223.00693858832,2.2466571000404656
CR,130,12002.830750060557,0.17243690008763224
CNN,130,14926.395680486743,1.933224800042808
CR,130,13201.429927951414,0.17170449998229742
CNN,130,10047.373602247719,2.2779229999287054
CR,130,12874.9084667624,0.17088779993355274
CNN,130,9954.914140560844,2.2516922999639064
CR,130,13201.429927951414,0.17288309999275953
CNN,130,10047.373602247719,2.3027738999808207
CR,130,12879.169340757877,0.17212160001508892
CNN,130,10137.126633947366,1.8827236000215635
CR,130,13580.076803742011,0.0728695000289008
CNN,130,12117.18873148193,2.174358500051312
CR,130,14444.63103348078,0.07276819995604455
CNN,130,11007.717241666453,1.979315000004135
CR,130,14785.931159989537,0.07732890010811388
CNN,130,11293.70801239907,2.1601766999810934
CR,130,13786.703731000076,0.074049900053069
CNN,130,17271.32777148897,2.3702133999904618
CR,130,13706.134429507058,0.07295869989320636
CNN,130,11463.660263677306,2.4827343999641016
CR,130,13983.459628081055,0.15864280005916953
CNN,130,10951.419715348115,2.017455800087191
CR,130,14446.366996657867,0.1635506999446079
CNN,130,10850.350119435481,2.4949025000678375
CR,130,13976.978703982471,0.15793079999275506
CNN,130,11138.081265170096,2.0226300000213087
CR,130,14374.73466587402,0.16117040009703487
CNN,130,11262.948885451973,2.136962900054641
CR,130,14393.897259682244,0.15900840004906058
CNN,130,16055.680074239892,2.369072900037281
CR,130,13046.104882411539,0.0740411999868229
CNN,130,16326.197451546308,2.27892209996935
CR,130,14310.705066541095,0.07377810007892549
CNN,130,10996.213148851875,2.1626195000717416
CR,130,13712.66349080689,0.07424149999860674
CNN,130,11295.236349581448,2.2829331000102684
CR,130,13660.204858937279,0.07429800007957965
CNN,130,16262.7059902444,2.3037932000588626
CR,130,13065.46079574165,0.07317889994010329
CNN,130,10587.5388140997,1.9176147999241948
CR,130,13236.406675465905,0.13764940004330128
CNN,130,10534.91703330935,1.932385400054045
CR,130,12391.254589702314,0.13435710000339895
CNN,130,10826.279074520444,1.994864200009033
CR,130,13878.102801517354,0.13799269997980446
CNN,130,10794.012640966463,1.9314978000475094
CR,130,13308.762108207191,0.1406040999572724
CNN,130,15847.165232991472,1.9858508999459445
