algorithm,number of nodes,k,weight,run time
CNN,50,20,1733.1967357189756,0.01812119991518557
CR,50,20,1699.0860674382313,0.015683699981309474
CNN,50,20,1699.0860674382313,0.018139499938115478
CR,50,20,1936.0986206240013,0.017077700002118945
CNN,50,20,1937.2009303895675,0.021460299962200224
CR,50,20,1847.0760516279167,0.01692139997612685
CNN,50,20,1864.6617615039772,0.02136180002707988
CR,50,20,1898.5501609628698,0.016843399964272976
CNN,50,20,1947.0361150230967,0.021557800006121397
CR,50,20,1960.9487334825378,0.016978199942968786
CNN,50,20,1961.7932548702418,0.021663599996827543
CR,50,20,1960.9487334825378,0.016845199977979064
CNN,50,20,1961.7932548702418,0.021692399983294308
CR,50,20,1838.5152202762388,0.012976199970580637
CNN,50,20,1848.3235728152374,0.018424600013531744
CR,50,20,1787.0346030170979,0.012759100063703954
CNN,50,20,1798.9182240622013,0.018126199953258038
CR,50,20,1883.4566717041903,0.012895100051537156
CNN,50,20,1915.8997297565156,0.01812030002474785
CR,50,20,1862.4802368961855,0.01286640006583184
CNN,50,20,1882.4955182015,0.01858359994366765
CR,50,20,1526.0393362823852,0.012848599930293858
CNN,50,20,1601.0155941717026,0.017379799974150956
CR,50,20,1916.1430706508352,0.0105683000292629
CNN,50,20,1935.0498027618685,0.015864800079725683
CR,50,20,1708.3443286210775,0.010962000000290573
CNN,50,20,1708.3443286210775,0.013101599994115531
CR,50,20,1940.664336250176,0.01124390005134046
CNN,50,20,1966.8705159381846,0.015295399934984744
CR,50,20,1875.3706298660688,0.010709900059737265
CNN,50,20,1931.1379684497454,0.015356899937614799
CR,50,20,1682.0520538857552,0.010446999920532107
CNN,50,20,1682.0520538857552,0.012755599920637906
CR,50,20,1881.727451835326,0.014871999970637262
CNN,50,20,1971.6746812207416,0.01988439995329827
CR,50,20,2073.4442543273863,0.014897799934260547
CNN,50,20,2001.0865553205651,0.020397499902173877
CR,50,20,1631.6309141082768,0.014901099959388375
CNN,50,20,1631.6309141082768,0.01740620005875826
CR,50,20,1625.9801966376915,0.014737899997271597
CNN,50,20,1625.9801966376915,0.0174428999889642
CR,50,20,1624.40084323659,0.014824300073087215
CNN,50,20,1624.40084323659,0.017251899931579828
CR,50,20,1986.6161189080253,0.010083399945870042
CNN,50,20,2009.4015566728594,0.014900900074280798
CR,50,20,2040.374277446763,0.009981899987906218
CNN,50,20,2042.951742573911,0.014747000066563487
CR,50,20,1958.7752139022664,0.00997709995135665
CNN,50,20,2150.214287997569,0.014763100072741508
CR,50,20,1936.6527588522765,0.009928299929015338
CNN,50,20,1996.3712229588668,0.014877200010232627
CR,50,20,1959.1648386487348,0.010002999915741384
CNN,50,20,1979.3505751993555,0.01526039990130812
CR,50,20,2205.2367524483916,0.010956799960695207
CNN,50,20,2213.3356725375925,0.01630540005862713
CR,50,20,2124.173461815711,0.010958799975924194
CNN,50,20,2146.0992749940506,0.016866099904291332
CR,50,20,2046.290944639474,0.011246299953199923
CNN,50,20,2049.0349014704275,0.017139200004749
CR,50,20,2032.9447799268873,0.011360000004060566
CNN,50,20,2058.6892966497467,0.01718069997150451
CR,50,20,2041.6859672379328,0.011076000053435564
CNN,50,20,2099.1844384813453,0.016881000017747283
CR,50,20,1898.8627458867084,0.013886500033549964
CNN,50,20,1899.1815850432952,0.019390500034205616
CR,50,20,2071.983369880582,0.013797400053590536
CNN,50,20,2120.439276756637,0.022235399927012622
CR,50,20,2017.1729929339028,0.01387649995740503
CNN,50,20,2023.9331600753887,0.020676399930380285
CR,50,20,1926.337180415673,0.013773099984973669
CNN,50,20,1942.9379866673466,0.01955420000012964
CR,50,20,1832.70716570567,0.013674299931153655
CNN,50,20,1897.1034344335123,0.020509900059551
CR,50,20,1435.7192779254315,0.014428700087592006
CNN,50,20,1435.7192779254315,0.019405100028961897
CR,50,20,1439.0944362983846,0.014506899984553456
CNN,50,20,1439.0944362983846,0.016772900009527802
CR,50,20,1457.8294758605718,0.014354699989780784
CNN,50,20,1457.8294758605718,0.01661469996906817
CR,50,20,1450.8201085214416,0.014225799939595163
CNN,50,20,1450.8201085214416,0.01659990008920431
CR,50,20,1444.8581020466713,0.014271100051701069
CNN,50,20,1444.8581020466713,0.016724599990993738
CR,50,20,1430.6796310336592,0.008501600008457899
CNN,50,20,1430.6796310336592,0.010955499950796366
CR,50,20,1420.7625291715492,0.008539500064216554
CNN,50,20,1420.7625291715492,0.011061199940741062
CR,50,20,1423.2177399619786,0.008590499986894429
CNN,50,20,1423.2177399619786,0.011155599961057305
CR,50,20,1423.2177399619786,0.008487400016747415
CNN,50,20,1423.2177399619786,0.010818000067956746
CR,50,20,1423.2177399619784,0.00852080003824085
CNN,50,20,1423.2177399619784,0.011100900010205805
CR,50,20,1634.6970885675844,0.006858099950477481
CNN,50,20,1685.0091814298644,0.011518799932673573
CR,50,20,1870.2489411891388,0.006759200012311339
CNN,50,20,1924.9144693845476,0.011469900025986135
CR,50,20,1588.0482066558907,0.00680960004683584
CNN,50,20,1608.5287719557552,0.011191199999302626
CR,50,20,1623.9607357874786,0.006744499900378287
CNN,50,20,1652.4435501182102,0.01158480008598417
CR,50,20,1893.2970771268913,0.0067804999416694045
CNN,50,20,1940.6468419306507,0.011570899980142713
CR,50,20,1994.4689549966558,0.02009929995983839
CNN,50,20,1995.168933016769,0.02665100002195686
CR,50,20,1993.4895152862512,0.0202375000808388
CNN,50,20,1999.6510155510564,0.026045699953101575
CR,50,20,2019.1051654486228,0.020363999996334314
CNN,50,20,2033.2611221691025,0.026327700004912913
CR,50,20,1954.2112608608797,0.020297300070524216
CNN,50,20,1970.9358421036745,0.0258079000050202
CR,50,20,1959.3670147264033,0.020234999945387244
CNN,50,20,1976.5074608076898,0.025996900047175586
CR,50,20,1650.9511443624679,0.018397500040009618
CNN,50,20,1656.4991320603065,0.022767100017517805
CR,50,20,1743.71458053806,0.01852889999281615
CNN,50,20,1761.9958061335979,0.023455600021407008
CR,50,20,2118.9744253838785,0.018384699942544103
CNN,50,20,2134.7026001206127,0.023512599989771843
CR,50,20,1727.8629208776476,0.01836869993712753
CNN,50,20,1727.9569168202172,0.0230289000319317
CR,50,20,1743.71458053806,0.018282099976204336
CNN,50,20,1761.9958061335979,0.022956499946303666
CR,50,20,1686.7675944912908,0.01409459998831153
CNN,50,20,1686.7675944912908,0.016741500003263354
CR,50,20,1649.4787159383768,0.014084500027820468
CNN,50,20,1649.4787159383768,0.016437900019809604
CR,50,20,1686.7675944912908,0.013847899972461164
CNN,50,20,1744.2195524446693,0.018322000047191978
CR,50,20,1638.8857513862092,0.013864399981684983
CNN,50,20,1638.8857513862092,0.016364800045266747
CR,50,20,1629.1385836702177,0.01377750001847744
CNN,50,20,1629.1385836702177,0.016384200076572597
CR,50,25,1878.6716858658847,0.00969870004337281
CNN,50,25,1951.3946312970681,0.01440420001745224
CR,50,25,1666.046780242833,0.009515199926681817
CNN,50,25,3176.2792699178513,0.012256800080649555
CR,50,25,1830.7532207038262,0.00948659994173795
CNN,50,25,1879.2518184064752,0.014351200079545379
CR,50,25,1975.205690605063,0.009417299996130168
CNN,50,25,2043.855497875604,0.014348700060509145
CR,50,25,1837.2644512247223,0.009555299999192357
CNN,50,25,1849.147760551005,0.01467090006917715
CR,50,25,1754.26221316182,0.016331400023773313
CNN,50,25,1851.437708670329,0.021380700054578483
CR,50,25,1750.1203339758433,0.016483200015500188
CNN,50,25,1757.4211521359516,0.021142199984751642
CR,50,25,1743.4416396698598,0.01621469995006919
CNN,50,25,1744.0519698189228,0.02201840002089739
CR,50,25,1771.9689022830007,0.01650220004376024
CNN,50,25,1816.922113383904,0.021472300053574145
CR,50,25,1833.6401121355054,0.016325400094501674
CNN,50,25,1845.8429056239904,0.02111859992146492
CR,50,25,2135.4141490444854,0.0133594999788329
CNN,50,25,2201.5015276947056,0.01901619997806847
CR,50,25,2135.4141490444854,0.013314699986949563
CNN,50,25,2143.3264645144554,0.019024900044314563
CR,50,25,2210.1172580485572,0.013264600071124732
CNN,50,25,2221.0267134806827,0.0195293000433594
CR,50,25,2144.3919962616133,0.013171100057661533
CNN,50,25,2144.555989904145,0.019015499972738326
CR,50,25,2158.350108118068,0.013227200019173324
CNN,50,25,2173.341631219429,0.019055700046010315
CR,50,25,2059.3181895525217,0.009427800076082349
CNN,50,25,2068.4493003648195,0.014241699944250286
CR,50,25,1986.2336834307769,0.009276699973270297
CNN,50,25,1986.5467673853639,0.014361900044605136
CR,50,25,2163.7216261606104,0.009345400030724704
CNN,50,25,2247.627006597733,0.014338099979795516
CR,50,25,2032.3272801456571,0.009317299933172762
CNN,50,25,2050.016048020692,0.014284600038081408
CR,50,25,1782.769333636883,0.009466400020755827
CNN,50,25,1861.0978652866834,0.014342799899168313
CR,50,25,1613.150669318279,0.009891900001093745
CNN,50,25,1613.150669318279,0.012076300103217363
CR,50,25,1583.072925627582,0.009725699899718165
CNN,50,25,1583.072925627582,0.012211799970827997
CR,50,25,1621.024257055927,0.010000500013120472
CNN,50,25,1621.024257055927,0.012479199911467731
CR,50,25,1597.3562094153158,0.009959799936041236
CNN,50,25,1597.3562094153158,0.012391100055538118
CR,50,25,1597.3562094153158,0.009949499974027276
CNN,50,25,1597.3562094153158,0.012271700077690184
CR,50,25,1941.830909021455,0.0071087999967858195
CNN,50,25,1942.392609657355,0.011480699991807342
CR,50,25,1775.8946960586134,0.006866100011393428
CNN,50,25,1778.5913483808881,0.011298199999146163
CR,50,25,2114.598724408676,0.006960799917578697
CNN,50,25,2152.703232337108,0.012683500070124865
CR,50,25,1989.9098765638407,0.006944200024008751
CNN,50,25,1997.9185036139565,0.012220699922181666
CR,50,25,1879.4340972105372,0.006893299985677004
CNN,50,25,1883.9436172662113,0.01162439992185682
CR,50,25,1588.853651744924,0.008566500036977232
CNN,50,25,1588.853651744924,0.010419600061140954
CR,50,25,1742.3511740657184,0.008046400034800172
CNN,50,25,1755.262669915495,0.012417000019922853
CR,50,25,1602.619056770962,0.007970600039698184
CNN,50,25,1602.619056770962,0.01032240001950413
CR,50,25,1588.853651744924,0.007931999978609383
CNN,50,25,1588.853651744924,0.010525900055654347
CR,50,25,1605.098572289576,0.007961100083775818
CNN,50,25,1605.098572289576,0.010497499955818057
CR,50,25,2025.0496312869905,0.006665299995802343
CNN,50,25,2033.5306522171004,0.012285599950700998
CR,50,25,2018.3790641118535,0.006655200035311282
CNN,50,25,2037.8636438176907,0.012633100035600364
CR,50,25,2021.1509447804356,0.006532999919727445
CNN,50,25,3549.8348296549398,0.011280300095677376
CR,50,25,2029.0087251362459,0.006529300007969141
CNN,50,25,2033.0465957610818,0.012489000102505088
CR,50,25,1995.3441611709961,0.0065740999998524785
CNN,50,25,2032.3038527052554,0.012533499975688756
CR,50,25,1552.9304622143186,0.010913799982517958
CNN,50,25,1552.9304622143186,0.013124299934133887
CR,50,25,1596.9200913902619,0.010807099984958768
CNN,50,25,1596.9200913902619,0.013559799990616739
CR,50,25,1596.9200913902614,0.010741899954155087
CNN,50,25,1596.9200913902614,0.013174000079743564
CR,50,25,1596.9200913902619,0.010776499984785914
CNN,50,25,1596.9200913902619,0.013646199950017035
CR,50,25,1554.7308250996273,0.010930099990218878
CNN,50,25,1554.7308250996273,0.013413499924354255
CR,50,25,1592.943503006696,0.0073856000090017915
CNN,50,25,1592.943503006696,0.00939029990695417
CR,50,25,1632.3087407843489,0.00719449995085597
CNN,50,25,1632.3087407843489,0.009366899961605668
CR,50,25,1632.3087407843489,0.007061399985104799
CNN,50,25,1632.3087407843489,0.009387099999003112
CR,50,25,1619.0805161101662,0.007104799966327846
CNN,50,25,1619.0805161101662,0.00938010006211698
CR,50,25,1632.308740784349,0.007069100043736398
CNN,50,25,1632.308740784349,0.00945280003361404
CR,50,25,1917.8506028976067,0.014134099939838052
CNN,50,25,1931.9263220449257,0.020072200102731586
CR,50,25,1774.0734239711314,0.014012900064699352
CNN,50,25,1865.912495617183,0.02047290001064539
CR,50,25,2004.702187817403,0.014206100022420287
CNN,50,25,2017.951077745321,0.019778299960307777
CR,50,25,1840.6284087076097,0.014027300057932734
CNN,50,25,1847.1262443780608,0.02105360000859946
CR,50,25,1778.4925599690728,0.014231299981474876
CNN,50,25,1788.7075904818835,0.01993479998782277
CR,50,25,1674.8296726641242,0.012637399951927364
CNN,50,25,1772.8412050936745,0.017883799970149994
CR,50,25,1676.9465117756663,0.01265300007071346
CNN,50,25,1698.8816530145045,0.01777939999010414
CR,50,25,1458.5451403053294,0.012676199898123741
CNN,50,25,1482.0415109439368,0.016956400009803474
CR,50,25,1814.3853095128486,0.01263220002874732
CNN,50,25,1843.6679328248026,0.01876459992490709
CR,50,25,1680.4983576610366,0.01287059998139739
CNN,50,25,1719.7789719387972,0.017569199902936816
CR,50,25,1690.1325479826403,0.015019899932667613
CNN,50,25,1690.1325479826403,0.017609499976970255
CR,50,25,1655.4020452373134,0.015394399990327656
CNN,50,25,1655.4020452373134,0.017608099966309965
CR,50,25,1667.567925734035,0.015123100019991398
CNN,50,25,1667.567925734035,0.017898599966429174
CR,50,25,1663.0234239534586,0.01530049997381866
CNN,50,25,1663.0234239534586,0.01787390001118183
CR,50,25,1640.2057189957793,0.015126800048165023
CNN,50,25,1640.2057189957793,0.017630000016652048
CR,50,25,1687.7097496808801,0.007392600062303245
CNN,50,25,1745.915942098075,0.01192399999126792
CR,50,25,1537.2876889686595,0.007213199976831675
CNN,50,25,1537.2876889686595,0.009788800030946732
CR,50,25,1665.5768571659514,0.0074112999718636274
CNN,50,25,1685.1485784699812,0.011910800007171929
CR,50,25,1687.7097496808801,0.007276599993929267
CNN,50,25,1745.915942098075,0.011730100028216839
CR,50,25,1536.6990174741393,0.007189000025391579
CNN,50,25,1536.6990174741393,0.009844999993219972
CR,50,25,1629.5215420867905,0.010512700071558356
CNN,50,25,1645.3109741567257,0.015109499916434288
CR,50,25,1690.5044418893906,0.010534000000916421
CNN,50,25,1746.5405573153864,0.015601699938997626
CR,50,25,1582.4889919104617,0.01046899997163564
CNN,50,25,1599.7387192938477,0.014956500031985343
CR,50,25,1451.504361481401,0.010500599979422987
CNN,50,25,1451.504361481401,0.013059799908660352
CR,50,25,1485.5744263249699,0.010568599915131927
CNN,50,25,1485.5744263249699,0.013149800011888146
CR,50,25,1664.911778427946,0.010150599991902709
CNN,50,25,1664.911778427946,0.0123668999876827
CR,50,25,1851.0000371594292,0.010038599953986704
CNN,50,25,1852.9056920112623,0.015714399982243776
CR,50,25,1679.3102372129038,0.010185300023294985
CNN,50,25,1679.3102372129038,0.01249450002796948
CR,50,25,1711.3372688905272,0.010135499993339181
CNN,50,25,1711.3372688905272,0.012502599973231554
CR,50,25,1660.7445000865825,0.0101755999494344
CNN,50,25,1660.7445000865825,0.01279240008443594
CR,50,25,1531.379770245245,0.007166899973526597
CNN,50,25,1531.379770245245,0.009473700076341629
CR,50,25,1547.598733842212,0.007075499976053834
CNN,50,25,1547.598733842212,0.009415999986231327
CR,50,25,1531.3797702452448,0.007162600057199597
CNN,50,25,1531.3797702452448,0.00989270000718534
CR,50,25,1542.6875529337308,0.007181599969044328
CNN,50,25,1542.6875529337308,0.009816199890337884
CR,50,25,1537.7087449311296,0.007086800062097609
CNN,50,25,1537.7087449311296,0.00941259996034205
CR,50,25,1726.8586794685855,0.008448199951089919
CNN,50,25,1764.4183136212584,0.013330599991604686
CR,50,25,1864.435464472982,0.008400799939408898
CNN,50,25,1880.168094662391,0.013330699992366135
CR,50,25,1830.2902436842373,0.00870440003927797
CNN,50,25,1901.9423580613734,0.014077599975280464
CR,50,25,1867.395049260518,0.008566199918277562
CNN,50,25,1949.9291196061258,0.013640600023791194
CR,50,25,1773.4067327578505,0.008556699962355196
CNN,50,25,1793.5507643325125,0.013124699937179685
CR,50,25,1646.0961523978685,0.016406200011260808
CNN,50,25,1646.0961523978685,0.01924330007750541
CR,50,25,1727.6079173421097,0.016323199961334467
CNN,50,25,1727.6079173421097,0.018885100027546287
CR,50,25,1703.0735921489434,0.016600399976596236
CNN,50,25,1703.0735921489434,0.01883399998769164
CR,50,25,1727.6079173421097,0.016587499994784594
CNN,50,25,1727.6079173421097,0.01882390002720058
CR,50,25,1727.2940773801693,0.016466900007799268
CNN,50,25,1727.2940773801693,0.018780199927277863
CR,50,25,1764.2619629548253,0.0045137000270187855
CNN,50,25,1785.6216003007485,0.009939200012013316
CR,50,25,1795.7462557357705,0.004429300082847476
CNN,50,25,1796.2328037104924,0.010106300003826618
CR,50,25,1764.2619629548253,0.004428099957294762
CNN,50,25,1785.6216003007485,0.009873199975118041
CR,50,25,1715.454855045803,0.004416899988427758
CNN,50,25,1738.3971031786832,0.009599099983461201
CR,50,25,1805.8844072212432,0.004481000010855496
CNN,50,25,1824.8013742408023,0.009767299983650446
CR,50,25,2100.6984131725626,0.010567200020886958
CNN,50,25,2226.651124973683,0.016408300027251244
CR,50,25,2175.63115747431,0.010566400014795363
CNN,50,25,2221.9097182392056,0.0172444999916479
CR,50,25,1937.5968214233294,0.010679100058041513
CNN,50,25,2008.052342357393,0.01607549993786961
CR,50,25,2038.4981402021572,0.010531699983403087
CNN,50,25,2038.6657742689304,0.016560299904085696
CR,50,25,2175.63115747431,0.010667200083844364
CNN,50,25,2221.9097182392056,0.016843399964272976
CR,50,25,1920.904405599801,0.012509400025010109
CNN,50,25,1931.50741474335,0.018215799937024713
CR,50,25,1882.6291259910845,0.012467299937270582
CNN,50,25,1883.6606539773334,0.0178130998974666
CR,50,25,1759.9254729505788,0.012495400034822524
CNN,50,25,3334.20447575432,0.016767899971455336
CR,50,25,1954.7747095130783,0.012541500036604702
CNN,50,25,1970.3121505002362,0.0183497000252828
CR,50,25,2015.0368521422304,0.012486599967814982
CNN,50,25,2023.5939931061378,0.01794819999486208
CR,50,25,1656.326020401923,0.016483500017784536
CNN,50,25,1661.9082562269891,0.02135279995854944
CR,50,25,1846.8155436305735,0.01647540007252246
CNN,50,25,1862.4889034312123,0.021866099908947945
CR,50,25,1637.3828471353434,0.01700699992943555
CNN,50,25,1671.635509643975,0.021460199961438775
CR,50,25,1743.966064034309,0.016596199944615364
CNN,50,25,1755.650611181803,0.02215580001939088
CR,50,25,1719.904667046275,0.01711549994070083
CNN,50,25,1720.2086024625928,0.022117899963632226
CR,50,25,1864.7929546001133,0.009122700081206858
CNN,50,25,1915.888032773871,0.014052000013180077
